Probe_Id	Gene_Symbol
ENSMMUG00000002689	NA
ENSMMUG00000002692	NA
ENSMMUG00000002694	NA
ENSMMUG00000002698	NA
ENSMMUG00000002703	NA
ENSMMUG00000002704	NA
ENSMMUG00000002705	NA
ENSMMUG00000002711	NA
ENSMMUG00000002715	NA
ENSMMUG00000002720	NA
ENSMMUG00000002722	NA
ENSMMUG00000002723	NA
ENSMMUG00000002724	NA
ENSMMUG00000002729	NA
ENSMMUG00000002731	NA
ENSMMUG00000002734	NA
ENSMMUG00000002735	NA
ENSMMUG00000002741	NA
ENSMMUG00000002742	NA
ENSMMUG00000002745	NA
ENSMMUG00000002746	NA
ENSMMUG00000002747	NA
ENSMMUG00000002748	NA
ENSMMUG00000002754	NA
ENSMMUG00000002760	NA
ENSMMUG00000002763	NA
ENSMMUG00000002764	NA
ENSMMUG00000002766	NA
ENSMMUG00000002768	NA
ENSMMUG00000002771	NA
ENSMMUG00000002773	NA
ENSMMUG00000002777	NA
ENSMMUG00000002781	NA
ENSMMUG00000002782	NA
ENSMMUG00000002785	NA
ENSMMUG00000002786	NA
ENSMMUG00000002787	NA
ENSMMUG00000002793	NA
ENSMMUG00000002796	NA
ENSMMUG00000002797	NA
ENSMMUG00000002801	NA
ENSMMUG00000002802	NA
ENSMMUG00000002811	NA
ENSMMUG00000002813	NA
ENSMMUG00000002816	NA
ENSMMUG00000002817	NA
ENSMMUG00000002821	NA
ENSMMUG00000002826	NA
ENSMMUG00000002827	NA
ENSMMUG00000002828	NA
ENSMMUG00000002829	NA
ENSMMUG00000002832	NA
ENSMMUG00000002835	NA
ENSMMUG00000002837	NA
ENSMMUG00000002838	NA
ENSMMUG00000002841	NA
ENSMMUG00000002844	NA
ENSMMUG00000002850	NA
ENSMMUG00000002852	NA
ENSMMUG00000002855	NA
ENSMMUG00000002857	NA
ENSMMUG00000002860	NA
ENSMMUG00000002865	NA
ENSMMUG00000002867	NA
ENSMMUG00000002869	NA
ENSMMUG00000002870	NA
ENSMMUG00000002880	NA
ENSMMUG00000002881	NA
ENSMMUG00000002882	NA
ENSMMUG00000002885	NA
ENSMMUG00000002887	NA
ENSMMUG00000002893	NA
ENSMMUG00000002895	NA
ENSMMUG00000002896	NA
ENSMMUG00000002897	NA
ENSMMUG00000002903	NA
ENSMMUG00000002906	NA
ENSMMUG00000002912	NA
ENSMMUG00000002913	NA
ENSMMUG00000002915	NA
ENSMMUG00000002917	NA
ENSMMUG00000002920	NA
ENSMMUG00000002925	NA
ENSMMUG00000002927	NA
ENSMMUG00000002929	NA
ENSMMUG00000002931	NA
ENSMMUG00000002932	NA
ENSMMUG00000002933	NA
ENSMMUG00000002936	NA
ENSMMUG00000002940	NA
ENSMMUG00000002946	NA
ENSMMUG00000002950	NA
ENSMMUG00000002954	NA
ENSMMUG00000002957	NA
ENSMMUG00000002960	NA
ENSMMUG00000002964	NA
ENSMMUG00000002965	NA
ENSMMUG00000002966	NA
ENSMMUG00000002968	NA
ENSMMUG00000002969	NA
ENSMMUG00000002973	NA
ENSMMUG00000002977	NA
ENSMMUG00000002981	NA
ENSMMUG00000002988	NA
ENSMMUG00000002993	NA
ENSMMUG00000003002	NA
ENSMMUG00000003004	NA
ENSMMUG00000003005	NA
ENSMMUG00000003006	NA
ENSMMUG00000003009	NA
ENSMMUG00000003010	NA
ENSMMUG00000003019	NA
ENSMMUG00000003022	NA
ENSMMUG00000003025	NA
ENSMMUG00000003028	NA
ENSMMUG00000003031	NA
ENSMMUG00000003032	NA
ENSMMUG00000003033	NA
ENSMMUG00000003034	NA
ENSMMUG00000003038	NA
ENSMMUG00000003039	NA
ENSMMUG00000003042	NA
ENSMMUG00000003051	NA
ENSMMUG00000003052	NA
ENSMMUG00000003055	NA
ENSMMUG00000003065	NA
ENSMMUG00000003066	NA
ENSMMUG00000003072	NA
ENSMMUG00000003073	NA
ENSMMUG00000003076	NA
ENSMMUG00000003079	NA
ENSMMUG00000003081	NA
ENSMMUG00000003082	NA
ENSMMUG00000003085	NA
ENSMMUG00000003091	NA
ENSMMUG00000003093	NA
ENSMMUG00000003094	NA
ENSMMUG00000003095	NA
ENSMMUG00000003108	NA
ENSMMUG00000003109	NA
ENSMMUG00000003112	NA
ENSMMUG00000003117	NA
ENSMMUG00000003123	NA
ENSMMUG00000003125	NA
ENSMMUG00000003127	NA
ENSMMUG00000003128	NA
ENSMMUG00000003131	NA
ENSMMUG00000003133	NA
ENSMMUG00000003137	NA
ENSMMUG00000003140	NA
ENSMMUG00000003146	NA
ENSMMUG00000003153	NA
ENSMMUG00000003154	NA
ENSMMUG00000003164	NA
ENSMMUG00000003165	NA
ENSMMUG00000003166	NA
ENSMMUG00000003168	NA
ENSMMUG00000003172	NA
ENSMMUG00000003177	NA
ENSMMUG00000003178	NA
ENSMMUG00000003183	NA
ENSMMUG00000003192	NA
ENSMMUG00000003194	NA
ENSMMUG00000003195	NA
ENSMMUG00000003197	NA
ENSMMUG00000003208	NA
ENSMMUG00000003211	NA
ENSMMUG00000003214	NA
ENSMMUG00000003215	NA
ENSMMUG00000003220	NA
ENSMMUG00000003223	NA
ENSMMUG00000003234	NA
ENSMMUG00000003235	NA
ENSMMUG00000003243	NA
ENSMMUG00000003244	NA
ENSMMUG00000003247	NA
ENSMMUG00000003250	NA
ENSMMUG00000003251	NA
ENSMMUG00000003252	NA
ENSMMUG00000003255	NA
ENSMMUG00000003258	NA
ENSMMUG00000003259	NA
ENSMMUG00000003260	NA
ENSMMUG00000003263	NA
ENSMMUG00000003264	NA
ENSMMUG00000003268	NA
ENSMMUG00000003270	NA
ENSMMUG00000003277	NA
ENSMMUG00000003278	NA
ENSMMUG00000003282	NA
ENSMMUG00000003285	NA
ENSMMUG00000003286	NA
ENSMMUG00000003298	NA
ENSMMUG00000003305	NA
ENSMMUG00000003307	NA
ENSMMUG00000003308	NA
ENSMMUG00000003312	NA
ENSMMUG00000003318	NA
ENSMMUG00000003322	NA
ENSMMUG00000003326	NA
ENSMMUG00000003329	NA
ENSMMUG00000003330	NA
ENSMMUG00000003336	NA
ENSMMUG00000003337	NA
ENSMMUG00000003354	NA
ENSMMUG00000003356	NA
ENSMMUG00000003361	NA
ENSMMUG00000003362	NA
ENSMMUG00000003365	NA
ENSMMUG00000003366	NA
ENSMMUG00000003367	NA
ENSMMUG00000003369	NA
ENSMMUG00000003374	NA
ENSMMUG00000003376	NA
ENSMMUG00000003388	NA
ENSMMUG00000003389	NA
ENSMMUG00000003393	NA
ENSMMUG00000003399	NA
ENSMMUG00000003404	NA
ENSMMUG00000003409	NA
ENSMMUG00000003415	NA
ENSMMUG00000003417	NA
ENSMMUG00000003418	NA
ENSMMUG00000003420	NA
ENSMMUG00000003423	NA
ENSMMUG00000003424	NA
ENSMMUG00000003427	NA
ENSMMUG00000003429	NA
ENSMMUG00000003432	NA
ENSMMUG00000003433	NA
ENSMMUG00000003434	NA
ENSMMUG00000003436	NA
ENSMMUG00000003437	NA
ENSMMUG00000003438	NA
ENSMMUG00000003440	NA
ENSMMUG00000003441	NA
ENSMMUG00000003444	NA
ENSMMUG00000003451	NA
ENSMMUG00000003455	NA
ENSMMUG00000003458	NA
ENSMMUG00000003459	NA
ENSMMUG00000003460	NA
ENSMMUG00000003461	NA
ENSMMUG00000003464	NA
ENSMMUG00000003469	NA
ENSMMUG00000003470	NA
ENSMMUG00000003478	NA
ENSMMUG00000003479	NA
ENSMMUG00000003480	NA
ENSMMUG00000003481	NA
ENSMMUG00000003484	NA
ENSMMUG00000003487	NA
ENSMMUG00000003488	NA
ENSMMUG00000003489	NA
ENSMMUG00000003491	NA
ENSMMUG00000003494	NA
ENSMMUG00000003495	NA
ENSMMUG00000003496	NA
ENSMMUG00000003502	NA
ENSMMUG00000003503	NA
ENSMMUG00000003504	NA
ENSMMUG00000003505	NA
ENSMMUG00000003508	NA
ENSMMUG00000003510	NA
ENSMMUG00000003512	NA
ENSMMUG00000003518	NA
ENSMMUG00000003520	NA
ENSMMUG00000003521	NA
ENSMMUG00000003522	NA
ENSMMUG00000003523	NA
ENSMMUG00000003526	NA
ENSMMUG00000003527	NA
ENSMMUG00000003531	NA
ENSMMUG00000003532	NA
ENSMMUG00000003537	NA
ENSMMUG00000003542	NA
ENSMMUG00000003546	NA
ENSMMUG00000003548	NA
ENSMMUG00000003550	NA
ENSMMUG00000003556	NA
ENSMMUG00000003563	NA
ENSMMUG00000003566	NA
ENSMMUG00000003568	NA
ENSMMUG00000003573	NA
ENSMMUG00000003575	NA
ENSMMUG00000003583	NA
ENSMMUG00000003590	NA
ENSMMUG00000003593	NA
ENSMMUG00000003597	NA
ENSMMUG00000003601	NA
ENSMMUG00000003603	NA
ENSMMUG00000003605	NA
ENSMMUG00000003606	NA
ENSMMUG00000003607	NA
ENSMMUG00000003609	NA
ENSMMUG00000003613	NA
ENSMMUG00000003617	NA
ENSMMUG00000003622	NA
ENSMMUG00000003627	NA
ENSMMUG00000003630	NA
ENSMMUG00000003639	NA
ENSMMUG00000003640	NA
ENSMMUG00000003642	NA
ENSMMUG00000003644	NA
ENSMMUG00000003646	NA
ENSMMUG00000003647	NA
ENSMMUG00000003649	NA
ENSMMUG00000003651	NA
ENSMMUG00000003655	NA
ENSMMUG00000003656	NA
ENSMMUG00000003660	NA
ENSMMUG00000003662	NA
ENSMMUG00000003663	NA
ENSMMUG00000003666	NA
ENSMMUG00000003667	NA
ENSMMUG00000003669	NA
ENSMMUG00000003671	NA
ENSMMUG00000003672	NA
ENSMMUG00000003673	NA
ENSMMUG00000003679	NA
ENSMMUG00000003680	NA
ENSMMUG00000003686	NA
ENSMMUG00000003688	NA
ENSMMUG00000003689	NA
ENSMMUG00000003699	NA
ENSMMUG00000003700	NA
ENSMMUG00000003709	NA
ENSMMUG00000003710	NA
ENSMMUG00000003712	NA
ENSMMUG00000003713	NA
ENSMMUG00000003714	NA
ENSMMUG00000003716	NA
ENSMMUG00000003719	NA
ENSMMUG00000003722	NA
ENSMMUG00000003731	NA
ENSMMUG00000003732	NA
ENSMMUG00000003733	NA
ENSMMUG00000003734	NA
ENSMMUG00000003740	NA
ENSMMUG00000003741	NA
ENSMMUG00000003744	NA
ENSMMUG00000003751	NA
ENSMMUG00000003753	NA
ENSMMUG00000003754	NA
ENSMMUG00000003758	NA
ENSMMUG00000003759	NA
ENSMMUG00000003762	NA
ENSMMUG00000003764	NA
ENSMMUG00000003765	NA
ENSMMUG00000003770	NA
ENSMMUG00000003772	NA
ENSMMUG00000003774	NA
ENSMMUG00000003778	NA
ENSMMUG00000003779	NA
ENSMMUG00000003789	NA
ENSMMUG00000003794	NA
ENSMMUG00000003799	NA
ENSMMUG00000003802	NA
ENSMMUG00000003803	NA
ENSMMUG00000003804	NA
ENSMMUG00000003805	NA
ENSMMUG00000003806	NA
ENSMMUG00000003809	NA
ENSMMUG00000003810	NA
ENSMMUG00000003811	NA
ENSMMUG00000003812	NA
ENSMMUG00000003814	NA
ENSMMUG00000003818	NA
ENSMMUG00000003822	NA
ENSMMUG00000003823	NA
ENSMMUG00000003828	NA
ENSMMUG00000003830	NA
ENSMMUG00000003831	NA
ENSMMUG00000003832	NA
ENSMMUG00000003835	NA
ENSMMUG00000003844	NA
ENSMMUG00000003856	NA
ENSMMUG00000003862	NA
ENSMMUG00000003867	NA
ENSMMUG00000003873	NA
ENSMMUG00000003881	NA
ENSMMUG00000003882	NA
ENSMMUG00000003883	NA
ENSMMUG00000003884	NA
ENSMMUG00000003885	NA
ENSMMUG00000003886	NA
ENSMMUG00000003887	NA
ENSMMUG00000003889	NA
ENSMMUG00000003893	NA
ENSMMUG00000003898	NA
ENSMMUG00000003904	NA
ENSMMUG00000003909	NA
ENSMMUG00000003918	NA
ENSMMUG00000003920	NA
ENSMMUG00000003923	NA
ENSMMUG00000003926	NA
ENSMMUG00000003927	NA
ENSMMUG00000003931	NA
ENSMMUG00000003932	NA
ENSMMUG00000003933	NA
ENSMMUG00000003934	NA
ENSMMUG00000003937	NA
ENSMMUG00000003938	NA
ENSMMUG00000003940	NA
ENSMMUG00000003942	NA
ENSMMUG00000003944	NA
ENSMMUG00000003947	NA
ENSMMUG00000003948	NA
ENSMMUG00000003949	NA
ENSMMUG00000003951	NA
ENSMMUG00000003953	NA
ENSMMUG00000003960	NA
ENSMMUG00000003964	NA
ENSMMUG00000003965	NA
ENSMMUG00000003975	NA
ENSMMUG00000003981	NA
ENSMMUG00000003984	NA
ENSMMUG00000003985	NA
ENSMMUG00000003986	NA
ENSMMUG00000003990	NA
ENSMMUG00000004008	NA
ENSMMUG00000004009	NA
ENSMMUG00000004010	NA
ENSMMUG00000004019	NA
ENSMMUG00000004021	NA
ENSMMUG00000004022	NA
ENSMMUG00000004023	NA
ENSMMUG00000004027	NA
ENSMMUG00000004028	NA
ENSMMUG00000004031	NA
ENSMMUG00000004033	NA
ENSMMUG00000004034	NA
ENSMMUG00000004036	NA
ENSMMUG00000004037	NA
ENSMMUG00000004043	NA
ENSMMUG00000004045	NA
ENSMMUG00000004051	NA
ENSMMUG00000004056	NA
ENSMMUG00000004057	NA
ENSMMUG00000004058	NA
ENSMMUG00000004061	NA
ENSMMUG00000004064	NA
ENSMMUG00000004067	NA
ENSMMUG00000004068	NA
ENSMMUG00000004069	NA
ENSMMUG00000004070	NA
ENSMMUG00000004075	NA
ENSMMUG00000004080	NA
ENSMMUG00000004085	NA
ENSMMUG00000004089	NA
ENSMMUG00000004096	NA
ENSMMUG00000004097	NA
ENSMMUG00000004100	NA
ENSMMUG00000004106	NA
ENSMMUG00000004107	NA
ENSMMUG00000004117	NA
ENSMMUG00000004118	NA
ENSMMUG00000004120	NA
ENSMMUG00000004123	NA
ENSMMUG00000004128	NA
ENSMMUG00000004131	NA
ENSMMUG00000004135	NA
ENSMMUG00000004136	NA
ENSMMUG00000004141	NA
ENSMMUG00000004144	NA
ENSMMUG00000004145	NA
ENSMMUG00000004148	NA
ENSMMUG00000004149	NA
ENSMMUG00000004152	NA
ENSMMUG00000004158	NA
ENSMMUG00000004159	NA
ENSMMUG00000004166	NA
ENSMMUG00000004170	NA
ENSMMUG00000004171	NA
ENSMMUG00000004174	NA
ENSMMUG00000004176	NA
ENSMMUG00000004182	NA
ENSMMUG00000004184	NA
ENSMMUG00000004186	NA
ENSMMUG00000004187	NA
ENSMMUG00000004191	NA
ENSMMUG00000004194	NA
ENSMMUG00000004197	NA
ENSMMUG00000004199	NA
ENSMMUG00000004200	NA
ENSMMUG00000004203	NA
ENSMMUG00000004204	NA
ENSMMUG00000004208	NA
ENSMMUG00000004212	NA
ENSMMUG00000004218	NA
ENSMMUG00000004220	NA
ENSMMUG00000004221	NA
ENSMMUG00000004227	NA
ENSMMUG00000004229	NA
ENSMMUG00000004231	NA
ENSMMUG00000004232	NA
ENSMMUG00000004234	NA
ENSMMUG00000004244	NA
ENSMMUG00000004246	NA
ENSMMUG00000004247	NA
ENSMMUG00000004253	NA
ENSMMUG00000004254	NA
ENSMMUG00000004262	NA
ENSMMUG00000004264	NA
ENSMMUG00000004269	NA
ENSMMUG00000004272	NA
ENSMMUG00000004281	NA
ENSMMUG00000004282	NA
ENSMMUG00000004284	NA
ENSMMUG00000004286	NA
ENSMMUG00000004292	NA
ENSMMUG00000004299	NA
ENSMMUG00000004301	NA
ENSMMUG00000004302	NA
ENSMMUG00000004306	NA
ENSMMUG00000004308	NA
ENSMMUG00000004310	NA
ENSMMUG00000004318	NA
ENSMMUG00000004323	NA
ENSMMUG00000004324	NA
ENSMMUG00000004325	NA
ENSMMUG00000004326	NA
ENSMMUG00000004328	NA
ENSMMUG00000004331	NA
ENSMMUG00000004339	NA
ENSMMUG00000004348	NA
ENSMMUG00000004352	NA
ENSMMUG00000004353	NA
ENSMMUG00000004354	NA
ENSMMUG00000004355	NA
ENSMMUG00000004357	NA
ENSMMUG00000004362	NA
ENSMMUG00000004363	NA
ENSMMUG00000004364	NA
ENSMMUG00000004371	NA
ENSMMUG00000004374	NA
ENSMMUG00000004377	NA
ENSMMUG00000004393	NA
ENSMMUG00000004397	NA
ENSMMUG00000004401	NA
ENSMMUG00000004402	NA
ENSMMUG00000004408	NA
ENSMMUG00000004412	NA
ENSMMUG00000004413	NA
ENSMMUG00000004414	NA
ENSMMUG00000004422	NA
ENSMMUG00000004423	NA
ENSMMUG00000004424	NA
ENSMMUG00000004428	NA
ENSMMUG00000004430	NA
ENSMMUG00000004431	NA
ENSMMUG00000004436	NA
ENSMMUG00000004438	NA
ENSMMUG00000004439	NA
ENSMMUG00000004440	NA
ENSMMUG00000004442	NA
ENSMMUG00000004444	NA
ENSMMUG00000004447	NA
ENSMMUG00000004450	NA
ENSMMUG00000004451	NA
ENSMMUG00000004454	NA
ENSMMUG00000004455	NA
ENSMMUG00000004462	NA
ENSMMUG00000004465	NA
ENSMMUG00000004472	NA
ENSMMUG00000004473	NA
ENSMMUG00000004479	NA
ENSMMUG00000004480	NA
ENSMMUG00000004481	NA
ENSMMUG00000004489	NA
ENSMMUG00000004507	NA
ENSMMUG00000004508	NA
ENSMMUG00000004509	NA
ENSMMUG00000004510	NA
ENSMMUG00000004511	NA
ENSMMUG00000004513	NA
ENSMMUG00000004516	NA
ENSMMUG00000004518	NA
ENSMMUG00000004519	NA
ENSMMUG00000004524	NA
ENSMMUG00000004528	NA
ENSMMUG00000004529	NA
ENSMMUG00000004532	NA
ENSMMUG00000004535	NA
ENSMMUG00000004538	NA
ENSMMUG00000004539	NA
ENSMMUG00000004541	NA
ENSMMUG00000004542	NA
ENSMMUG00000004543	NA
ENSMMUG00000004544	NA
ENSMMUG00000004545	NA
ENSMMUG00000004546	NA
ENSMMUG00000004549	NA
ENSMMUG00000004552	NA
ENSMMUG00000004554	NA
ENSMMUG00000004555	NA
ENSMMUG00000004556	NA
ENSMMUG00000004558	NA
ENSMMUG00000004562	NA
ENSMMUG00000004565	NA
ENSMMUG00000004566	NA
ENSMMUG00000004570	NA
ENSMMUG00000004572	NA
ENSMMUG00000004579	NA
ENSMMUG00000004583	NA
ENSMMUG00000004587	NA
ENSMMUG00000004589	NA
ENSMMUG00000004592	NA
ENSMMUG00000004593	NA
ENSMMUG00000004595	NA
ENSMMUG00000004596	NA
ENSMMUG00000004597	NA
ENSMMUG00000004601	NA
ENSMMUG00000004607	NA
ENSMMUG00000004615	NA
ENSMMUG00000004616	NA
ENSMMUG00000004618	NA
ENSMMUG00000004626	NA
ENSMMUG00000004631	NA
ENSMMUG00000004632	NA
ENSMMUG00000004635	NA
ENSMMUG00000004638	NA
ENSMMUG00000004646	NA
ENSMMUG00000004651	NA
ENSMMUG00000004653	NA
ENSMMUG00000004657	NA
ENSMMUG00000004658	NA
ENSMMUG00000004659	NA
ENSMMUG00000004668	NA
ENSMMUG00000004670	NA
ENSMMUG00000004672	NA
ENSMMUG00000004673	NA
ENSMMUG00000004693	NA
ENSMMUG00000004694	NA
ENSMMUG00000004701	NA
ENSMMUG00000004704	NA
ENSMMUG00000004712	NA
ENSMMUG00000004715	NA
ENSMMUG00000004719	NA
ENSMMUG00000004724	NA
ENSMMUG00000004726	NA
ENSMMUG00000004731	NA
ENSMMUG00000004734	NA
ENSMMUG00000004738	NA
ENSMMUG00000004741	NA
ENSMMUG00000004742	NA
ENSMMUG00000004743	NA
ENSMMUG00000004746	NA
ENSMMUG00000004748	NA
ENSMMUG00000004749	NA
ENSMMUG00000004750	NA
ENSMMUG00000004754	NA
ENSMMUG00000004756	NA
ENSMMUG00000004764	NA
ENSMMUG00000004767	NA
ENSMMUG00000004770	NA
ENSMMUG00000004775	NA
ENSMMUG00000004779	NA
ENSMMUG00000004782	NA
ENSMMUG00000004786	NA
ENSMMUG00000004791	NA
ENSMMUG00000004795	NA
ENSMMUG00000004796	NA
ENSMMUG00000004797	NA
ENSMMUG00000004798	NA
ENSMMUG00000004803	NA
ENSMMUG00000004804	NA
ENSMMUG00000004805	NA
ENSMMUG00000004806	NA
ENSMMUG00000004807	NA
ENSMMUG00000004809	NA
ENSMMUG00000004810	NA
ENSMMUG00000004813	NA
ENSMMUG00000004814	NA
ENSMMUG00000004818	NA
ENSMMUG00000004822	NA
ENSMMUG00000004825	NA
ENSMMUG00000004829	NA
ENSMMUG00000004830	NA
ENSMMUG00000004832	NA
ENSMMUG00000004833	NA
ENSMMUG00000004834	NA
ENSMMUG00000004835	NA
ENSMMUG00000004836	NA
ENSMMUG00000004837	NA
ENSMMUG00000004842	NA
ENSMMUG00000004849	NA
ENSMMUG00000004853	NA
ENSMMUG00000004854	NA
ENSMMUG00000004858	NA
ENSMMUG00000004864	NA
ENSMMUG00000004865	NA
ENSMMUG00000004869	NA
ENSMMUG00000004874	NA
ENSMMUG00000004876	NA
ENSMMUG00000004878	NA
ENSMMUG00000004879	NA
ENSMMUG00000004881	NA
ENSMMUG00000004882	NA
ENSMMUG00000004884	NA
ENSMMUG00000004885	NA
ENSMMUG00000004894	NA
ENSMMUG00000004895	NA
ENSMMUG00000004896	NA
ENSMMUG00000004899	NA
ENSMMUG00000004904	NA
ENSMMUG00000004906	NA
ENSMMUG00000004908	NA
ENSMMUG00000004909	NA
ENSMMUG00000004912	NA
ENSMMUG00000004914	NA
ENSMMUG00000004916	NA
ENSMMUG00000004917	NA
ENSMMUG00000004918	NA
ENSMMUG00000004923	NA
ENSMMUG00000004924	NA
ENSMMUG00000004926	NA
ENSMMUG00000004927	NA
ENSMMUG00000004930	NA
ENSMMUG00000004936	NA
ENSMMUG00000004941	NA
ENSMMUG00000004942	NA
ENSMMUG00000004947	NA
ENSMMUG00000004948	NA
ENSMMUG00000004953	NA
ENSMMUG00000004955	NA
ENSMMUG00000004957	NA
ENSMMUG00000004959	NA
ENSMMUG00000004965	NA
ENSMMUG00000004968	NA
ENSMMUG00000004970	NA
ENSMMUG00000004973	NA
ENSMMUG00000004978	NA
ENSMMUG00000004980	NA
ENSMMUG00000004987	NA
ENSMMUG00000004988	NA
ENSMMUG00000004989	NA
ENSMMUG00000004990	NA
ENSMMUG00000004992	NA
ENSMMUG00000004995	NA
ENSMMUG00000004999	NA
ENSMMUG00000005000	NA
ENSMMUG00000005011	NA
ENSMMUG00000005015	NA
ENSMMUG00000005016	NA
ENSMMUG00000005017	NA
ENSMMUG00000005019	NA
ENSMMUG00000005021	NA
ENSMMUG00000005022	NA
ENSMMUG00000005028	NA
ENSMMUG00000005036	NA
ENSMMUG00000005038	NA
ENSMMUG00000005046	NA
ENSMMUG00000005047	NA
ENSMMUG00000005050	NA
ENSMMUG00000005053	NA
ENSMMUG00000005054	NA
ENSMMUG00000005059	NA
ENSMMUG00000005065	NA
ENSMMUG00000005069	NA
ENSMMUG00000005072	NA
ENSMMUG00000005074	NA
ENSMMUG00000005079	NA
ENSMMUG00000005081	NA
ENSMMUG00000005085	NA
ENSMMUG00000005087	NA
ENSMMUG00000005089	NA
ENSMMUG00000005102	NA
ENSMMUG00000005103	NA
ENSMMUG00000005105	NA
ENSMMUG00000005106	NA
ENSMMUG00000005108	NA
ENSMMUG00000005110	NA
ENSMMUG00000005111	NA
ENSMMUG00000005112	NA
ENSMMUG00000005113	NA
ENSMMUG00000005114	NA
ENSMMUG00000005115	NA
ENSMMUG00000005116	NA
ENSMMUG00000005118	NA
ENSMMUG00000005122	NA
ENSMMUG00000005125	NA
ENSMMUG00000005136	NA
ENSMMUG00000005139	NA
ENSMMUG00000005140	NA
ENSMMUG00000005146	NA
ENSMMUG00000005147	NA
ENSMMUG00000005150	NA
ENSMMUG00000005152	NA
ENSMMUG00000005154	NA
ENSMMUG00000005162	NA
ENSMMUG00000005163	NA
ENSMMUG00000005164	NA
ENSMMUG00000005165	NA
ENSMMUG00000005166	NA
ENSMMUG00000005167	NA
ENSMMUG00000005168	NA
ENSMMUG00000005169	NA
ENSMMUG00000005171	NA
ENSMMUG00000005173	NA
ENSMMUG00000005175	NA
ENSMMUG00000005178	NA
ENSMMUG00000005184	NA
ENSMMUG00000005187	NA
ENSMMUG00000005189	NA
ENSMMUG00000005194	NA
ENSMMUG00000005205	NA
ENSMMUG00000005206	NA
ENSMMUG00000005211	NA
ENSMMUG00000005215	NA
ENSMMUG00000005218	NA
ENSMMUG00000005223	NA
ENSMMUG00000005228	NA
ENSMMUG00000005232	NA
ENSMMUG00000005233	NA
ENSMMUG00000005236	NA
ENSMMUG00000005240	NA
ENSMMUG00000005241	NA
ENSMMUG00000005242	NA
ENSMMUG00000005244	NA
ENSMMUG00000005252	NA
ENSMMUG00000005253	NA
ENSMMUG00000005257	NA
ENSMMUG00000005259	NA
ENSMMUG00000005267	NA
ENSMMUG00000005273	NA
ENSMMUG00000005274	NA
ENSMMUG00000005275	NA
ENSMMUG00000005282	NA
ENSMMUG00000005283	NA
ENSMMUG00000005287	NA
ENSMMUG00000005288	NA
ENSMMUG00000005289	NA
ENSMMUG00000005290	NA
ENSMMUG00000005293	NA
ENSMMUG00000005302	NA
ENSMMUG00000005304	NA
ENSMMUG00000005311	NA
ENSMMUG00000005312	NA
ENSMMUG00000005320	NA
ENSMMUG00000005323	NA
ENSMMUG00000005328	NA
ENSMMUG00000005329	NA
ENSMMUG00000005335	NA
ENSMMUG00000005336	NA
ENSMMUG00000005339	NA
ENSMMUG00000005341	NA
ENSMMUG00000005343	NA
ENSMMUG00000005347	NA
ENSMMUG00000005349	NA
ENSMMUG00000005351	NA
ENSMMUG00000005354	NA
ENSMMUG00000005363	NA
ENSMMUG00000005364	NA
ENSMMUG00000005369	NA
ENSMMUG00000005371	NA
ENSMMUG00000005377	NA
ENSMMUG00000005378	NA
ENSMMUG00000005382	NA
ENSMMUG00000005383	NA
ENSMMUG00000005387	NA
ENSMMUG00000005390	NA
ENSMMUG00000005391	NA
ENSMMUG00000005392	NA
ENSMMUG00000005395	NA
ENSMMUG00000005400	NA
ENSMMUG00000005403	NA
ENSMMUG00000005404	NA
ENSMMUG00000005405	NA
ENSMMUG00000005406	NA
ENSMMUG00000005413	NA
ENSMMUG00000005415	NA
ENSMMUG00000005420	NA
ENSMMUG00000005422	NA
ENSMMUG00000005426	NA
ENSMMUG00000005428	NA
ENSMMUG00000005429	NA
ENSMMUG00000005439	NA
ENSMMUG00000005443	NA
ENSMMUG00000005451	NA
ENSMMUG00000005453	NA
ENSMMUG00000005455	NA
ENSMMUG00000005456	NA
ENSMMUG00000005457	NA
ENSMMUG00000005462	NA
ENSMMUG00000005465	NA
ENSMMUG00000005466	NA
ENSMMUG00000005467	NA
ENSMMUG00000005470	NA
ENSMMUG00000005471	NA
ENSMMUG00000005472	NA
ENSMMUG00000005473	NA
ENSMMUG00000005475	NA
ENSMMUG00000005477	NA
ENSMMUG00000005481	NA
ENSMMUG00000005487	NA
ENSMMUG00000005488	NA
ENSMMUG00000005490	NA
ENSMMUG00000005501	NA
ENSMMUG00000005505	NA
ENSMMUG00000005511	NA
ENSMMUG00000005512	NA
ENSMMUG00000005521	NA
ENSMMUG00000005537	NA
ENSMMUG00000005541	NA
ENSMMUG00000005543	NA
ENSMMUG00000005544	NA
ENSMMUG00000005550	NA
ENSMMUG00000005551	NA
ENSMMUG00000005552	NA
ENSMMUG00000005553	NA
ENSMMUG00000005556	NA
ENSMMUG00000005559	NA
ENSMMUG00000005560	NA
ENSMMUG00000005562	NA
ENSMMUG00000005564	NA
ENSMMUG00000005565	NA
ENSMMUG00000005566	NA
ENSMMUG00000005567	NA
ENSMMUG00000005580	NA
ENSMMUG00000005584	NA
ENSMMUG00000005585	NA
ENSMMUG00000005587	NA
ENSMMUG00000005588	NA
ENSMMUG00000005589	NA
ENSMMUG00000005590	NA
ENSMMUG00000005591	NA
ENSMMUG00000005592	NA
ENSMMUG00000005594	NA
ENSMMUG00000005603	NA
ENSMMUG00000005604	NA
ENSMMUG00000005605	NA
